app_name,review_text,rating,sentiment_label
AliExpress,"It's good, lets focus on maintaining food supply since we know what happens when production is done in the country where the demand is.",5,Positive
AliExpress,"this app doesn't deserve even 1 star, they're scammers😭it's been 2 months since I've placed an order and I haven't received it and they ain't allowing me to cancel so I can get my money back",1,Negative
AliExpress,"most of the stuff was expensive, they discounts was false with an upgraded the app it was a lot more money than when I first had it which was only like $0.99 and then when I order something and it's like something big and I should come inside the mail like a long time after that it'd be so smaller than a picture so the whole thing is false, some of the quality is bad.",1,Negative
AliExpress,very nice app,5,Positive
AliExpress,good shipping abit slow,5,Positive
AliExpress,the ads r smallk not boisterous the gifts e for adollar u. can't beat,5,Positive
AliExpress,First order.items ok except 1 broke.on time.will ask for refund on broke one.got rfnd.no probs.got more orders.all 👌,4,Positive
AliExpress,excellent,4,Positive
AliExpress,"this app has some good deals. quality can be hit or miss. my biggest issue is the tirade of push notifications saying things like ""treat yourself. you deserve it""l."" but they won't give me the money to do so...",4,Positive
AliExpress,"App is dodgy, pricing is a scam. Added 2 items to my cart, something for £4.56 and something for £8.58. Some how once in basket the prices increase totalling £16.89 but when I go thru to the checkout it changes to £17.51! Nothing to do with shipping being added as it shows frees hopping. Dodgy! Not to mention it tries to force you into bundles which I don't want to do. Uninstalling and not ordering!!",1,Negative
AliExpress,good and fonctilnal,5,Positive
AliExpress,nice app,5,Positive
AliExpress,my packages has never came quickly but this app has changed it my packages come faster now,5,Positive
AliExpress,Order was missing a piece and instead of just sending the one item they want me to go thru probably two weeks worth of return mess. I'm not asking for a refund or to get a whole new order just the missing piece. Theyll keep my money and I'll just have to go elsewhere to get the item. Customer service is lacking to say the least. Thanks.,1,Negative
AliExpress,reliable,5,Positive
AliExpress,best deals affordable for anyone! 😉,5,Positive
AliExpress,ordered my 3 welcome gifts and they came right on time. ordered a men's watch gift set a dancing cactus toy and a necklace for myself.. all of which are in great shape and love them,5,Positive
AliExpress,im satisfied using this app,4,Positive
AliExpress,great app but rubbish delivery service from van 34. who always dumps it on the door step without knocking. we have a Cocker spaniel who always goes Nuts when the door is knocked on and where we Stay there is a crack epidemic and every time van 34. Just drops it off on our front door step and he knows our safe place is around the back in the summer house Tracy Mckenzie John Tough,1,Negative
AliExpress,i haven't had a bad experience yet. every product I've purchase has been good quality and legit. the packages have been carefully packed with good padding. the products have been top quality. the sellers and shipping have also left me feeling like i made a good choice.,5,Positive
AliExpress,Great app easy to use and much things to choose.,5,Positive
AliExpress,"very good app, I ordered a mini drone and I came very quickly and it came before the date that was said lol",5,Positive
AliExpress,So far so good great deals 👍👌,4,Positive
AliExpress,"nice stuff, overall cheap but I didn't get the advertised 3 items for 99¢ and free shipping... I paid 13-14 and I was able to get my money's worth that's for sure, it just wasn't what was advertised 😕😞",4,Positive
AliExpress,I've been shopping with AliExpress for four years and it's been a good experience for the most part. you just have to keep in mind that the quality of the item is relevant to the price. look closely at the description because AliExpress sells a great range of quality and price items. delivery is always on time and I had no hassle on the one return I did.,4,Positive
AliExpress,"great app, quick delivery, good communication",5,Positive
AliExpress,Great experience 👍🏻,5,Positive
AliExpress,most excellent,5,Positive
AliExpress,good app,4,Positive
AliExpress,good app,5,Positive
AliExpress,the worst app I've used for shopping and not only that I didn't get any new anything from this app I wish I was able to do 0 stars,1,Negative
AliExpress,my package arrived on time with regular tracking update,5,Positive
AliExpress,good,5,Positive
AliExpress,good,5,Positive
AliExpress,Great 👍,5,Positive
AliExpress,too much easy for shopping and care,5,Positive
AliExpress,I have been shopping with AliExpress for years now since 2020 and they are as authentic as can be. I have no regrets shopping with AliExpress and I recommend them to anyone wanting to shop online.,5,Positive
AliExpress,Definitely a nice place to get stuff at a great price!,5,Positive
AliExpress,the shipping is cool always on time deliveries and packaging is always excellent,5,Positive
AliExpress,light bars don't come or anything don't use it for anything they rip you off,1,Negative
AliExpress,size inaccurate,1,Negative
AliExpress,good service,5,Positive
AliExpress,"I've ordered twice from Ali express and both times I haven't received my packages, they've got lost.",1,Negative
AliExpress,change the prices in the checkout ..i remove the app,1,Negative
AliExpress,"used to be a nice app that you could add to cart and purchase things. Now they've copied Temu so badly the app is completely unusable, you cannot click a product without being spammed with the casino-style offers like on Temu, and you add the item.to.cart but then it's not in the cart because it was in the offer selection page thing. Sad.",1,Negative
AliExpress,excellent. had my parcel within a week,5,Positive
AliExpress,I haven't received my parcel. 125€ to the bin. don't trust this people.,1,Negative
AliExpress,most is good but sometimes I get tricked in thinking it's something else,4,Positive
AliExpress,"this is app is absolutely nonsense.my account got blocked due to some ""technical issues"" I contacted customer service only to be met with completely unhelpful ai that js went on and on asking the same questions w out actually resolving anything then I had to speak with an agent who did same thing and told me my account was blocked as a result of their technical issue and offered no other source of help. its been weeks and I haven't gotten a word from them absolutely dissapointed",1,Negative
AliExpress,"AliExpress is a cheap company, steals your money, if you return anything you dont get a full refund, you get a parshall refund, SMH, just robbing people",1,Negative
AliExpress,"great app to use, good products and prices. Way better than Temu and other similar apps in my opinion.",5,Positive
AliExpress,I couldn't get on this app I tried like hell and it just wouldn't take it I have no idea why. no I couldn't get in so this is an out app for me,2,Negative
AliExpress,"Honestly, this shop is soooo addicting to shop on. But I love it so much. You can get pretty high quality stuff for cheap, and each shipment is tracked very well. They do such a good job with shipping. I've ordered alot of items and I'm always happy with what I order.",5,Positive
AliExpress,"wonderful deals on everything, I love this app so much, it's better than all the other ones!",5,Positive
AliExpress,"I have ordered 2 items from Ali Express, expecting the worst each time in honesty, but both items have been spot on. Couldn't be happier.",5,Positive
AliExpress,"Really happy with the app . great bargains to be had , download app now and get access to the home of great bargains and if item unsuitable returns are very simple.",5,Positive
AliExpress,total scam. sent me half an order and refused refund or replacement when I showed video proof. automatic replies.the cases I did receive were to big for the item they stated and didnt have the right cut outs for the buttons.waste of time,1,Negative
AliExpress,was good until they changed delivery company,2,Negative
AliExpress,All orders have been on time as promised. All products I've ordered have matched the sellers description. A lot of people don't read the descriptions correctly then moan about what they actually received.,5,Positive
AliExpress,get double of some things and not everything i order. other than getting extra things the orders don't take long to get here,4,Positive
AliExpress,I find it very efficient and less costly as Tiktok.,5,Positive
AliExpress,when they finally added a dark mode!! feels good man,4,Positive
AliExpress,very good,5,Positive
AliExpress,"My experience with AliExpress was extremely awesome,my item arrived within 7 days from China to Zambia in my hands actually in a very good shape,thank you people keep it up and am looking forward to buy more in future. Giving you 5 star ⭐⭐⭐⭐⭐",5,Positive
AliExpress,Best market place since I have been using them for over 7 years. Right now I believe they are number one in the world. No competitor.,5,Positive
AliExpress,fraud everything you find on this very cheap copy please never buying from this app,1,Negative
AliExpress,Purchased an item then after 16 days. The item still wasn't shipped. I requested a refund which they delayed and still haven't received it And they haven't issued it. This place is a scam. I will never do business with them and I will recommend to anybody that I know. Never to do business with this company after their response to this review: I've been in contact with your customer service help center for 7 day's now via email in which they've yet to resolve this issue and issue me my refund.,1,Negative
AliExpress,it is good app . but you have to be careful before you order something from Ali express . because Ali express is not directly sell to you. you must judge the sellar then order anything you want . the app is safe,5,Positive
AliExpress,"They can't seem to get anything together , not even paying or looking or anything else won't come back again very dissatisfied",2,Negative
AliExpress,Kumagunya,5,Positive
AliExpress,Seems to be good with me.,4,Positive
AliExpress,"THIS IS BY FAR THE BEST ONLINE SHOPPING 🛒🛍️ ORGANIZATIONS I HAVE EVER USED I GIVE THEM A 5 STAR ⭐ BECAUSE THEY TRIED ON FREE SHIPPING THEY TRFUND YOU YOUR MONEY IF THE GOODS IS DAMAGED OR LOW QUALITY, IN SOME CASES THEY REFUND AND DASH YOU WHATEVER YOU ORDERED LASTLY...... TRUST",5,Positive
AliExpress,love it,5,Positive
AliExpress,great service and products,5,Positive
AliExpress,everything is cheap,5,Positive
AliExpress,how can u temporary lock something i never tried to use,1,Negative
AliExpress,great place to shop good items .,5,Positive
AliExpress,worst app EVER my package said it would be here today then NOTHING,1,Negative
AliExpress,trash app they keep messing my orders up I would never shop here again and I say that to all people don't shop here it's waist of time in refunds And never received item because you can't change adress if I could if give no stars,1,Negative
AliExpress,Asking for refund for items that were not delivered is extremely frustrating. First they would ask you to contact the logistics company but there is no information provided. Even their customer support is unable to tell you who to contact. Then they would tell you that you will no longer be refunded as buyer protection has expired. It is a total scam! Very disappointing.,1,Negative
AliExpress,positive,5,Positive
AliExpress,AliExpress was amazing until they started using Uni Uni as a delivery carrier. It just gave me so much trouble that I just avoid getting stuff from here.,1,Negative
AliExpress,Good,5,Positive
AliExpress,it's really good,5,Positive
AliExpress,it has stuff that Temu no longer carries but takes advantage of that fact with a little bit more pricey than temu. The items also seem to take longer to get here the other place. If you download this app you know what you're downloading and it can be addictive!,3,Neutral
AliExpress,"I enjoy using the app, very simple. No difficulties yet.",4,Positive
AliExpress,"We keep up with the regular prices, and no, they are false..Clearly, I see there's no since in debating with you on this. We will stop dealing with you and will spread to our cinsumers the screenshots that we have proof of. Sad shame!",1,Negative
AliExpress,lot more true to there word than Temu with all there false promises,5,Positive
AliExpress,Fast delivery and always on time,5,Positive
AliExpress,you have to be ontop of the delivery info. some carriers dont follow directions very well.,4,Positive
AliExpress,unable to attach video for return proof of defective items. are you going to fix this? I can't dispute this bad item if I can't upload my proof.,3,Neutral
AliExpress,"I love the app and how to navigate it. a lot better than Temu and faster, too.",5,Positive
AliExpress,Excelentes productos a bajos precios,5,Positive
AliExpress,like it except the credits n points earned should be available to use as much as you have instead of a tiny percentage.. it doesn't save enough when it's like that and makes it to where you absolutely cant make a purchase with using no cash $$ just your earned credits and points,4,Positive
AliExpress,"Brilliant, and good value for money.",5,Positive
AliExpress,good,4,Positive
AliExpress,Promise fulfilled.,5,Positive
AliExpress,shouldn't of got that but I got 1 item out 4 actually shipped on time wig shipped to wrong address which clearly shows wrong on there behalf and not fixed not refunded like I really wanted my items app sucked so mad I hate being negative it bad for your heart cosmetology school teaches you that,1,Negative
AliExpress,buy stuff isn't an issue. DO NOT TRUST ADDS FOR FREE THINGS. they just keep asking for more and more money. ITS A SCAMMM,1,Negative
AliExpress,its so good,5,Positive
AliExpress,"Alot better than I expected, only reason I didn't give 5 stars is because of the amount of notifications, could be less.",4,Positive
AliExpress,Great prices and fast shipping. I can always find what I am shopping for.,4,Positive
AliExpress,"It won't let me delete my account. Customer service , they can't help me. Thieves, you don't want to lose customers. But you make them wait months for their refund. You don't deserve any stars. 0 stars",1,Negative
AliExpress,great 👍,3,Neutral
AliExpress,👌,5,Positive
AliExpress,very good,5,Positive
AliExpress,pretty decent qualoty . great prices...,5,Positive
AliExpress,great to shop for myself at home,5,Positive
AliExpress,ordered a ceiling fan. shiped fast product great,5,Positive
AliExpress,really good and easy to use. shipping updates is a good feature.,5,Positive
AliExpress,"Excellent App very good items and variety, just be cautious with sizes, and item advertisements.",5,Positive
AliExpress,"Slow delivery, good prices",4,Positive
AliExpress,Too much marketing/ads.,4,Positive
AliExpress,fast delivery,5,Positive
AliExpress,amazing app,5,Positive
AliExpress,Excellent experience so far 🙌👌,5,Positive
AliExpress,Happy buyer/user since 2017!,5,Positive
AliExpress,top,5,Positive
AliExpress,"Made multiples purchases and had always a good experience. A bit cluttered in the app but when you learn how to navigate, it's great",5,Positive
AliExpress,The app is pretty good and functions well but some of the searches can leave something to be desired but then so can eBay. The most annoying feature is the click bait ads for items that when opened are much more expensive but bear no relation to the advertised price. It's a fairly reliable app with a really good help service chat feature.,5,Positive
AliExpress,had a few issues from a couple stores I got from but was very happy with this app,5,Positive
AliExpress,worst app I made 3 purchase the first 1 they shipped it to the wrong name and the other 1 fail to the delivery and next i refunded it the same time as I bought it and it almost 2 week and I haven't gotten my refund,1,Negative
AliExpress,"good app,at first I had doubts but now I can buy without issues.",5,Positive
AliExpress,better - faster than rival retailer,5,Positive
AliExpress,horrid customer service,1,Negative
AliExpress,superb,5,Positive
AliExpress,it very good app for shopping,5,Positive
AliExpress,it's a good app with great deals,5,Positive
AliExpress,excellent buying experience,5,Positive
AliExpress,fast and reliable I will give them that,4,Positive
AliExpress,Great products and fast deliveries.,5,Positive
AliExpress,"I discovered aliexpress about 3 years ago, and I was immediately hooked because everything except for certain items had free shipping no matter how much your total was, and i earned coins,and playing games and getting huge discounts and I ordered so much stuff I was receiving min. 5 packages or more every day for almost a year. then 1 day, i noticed that ridiculous shipping fees was put on every item thing. Now I hate this store, so money hungry. I can't say it all using just 500 characters.",1,Negative
AliExpress,"Love using it, I get a lot of my merch from here lol.",5,Positive
AliExpress,"absolutely shocking, really bad service. This app is selling faulty products. Purchased 5 items from this app and all have manufacturing defects or is advertised for a product and doesn't fit, I opened a case to to show the defect on the latest item I received and they say there is nothing on the pictures that I've provided that proves the item has a defect, really bad service.",1,Negative
AliExpress,great,5,Positive
AliExpress,"The store itself is really to navigate, if you can get through the constant popup spamming. Pricing is pretty decent. I guess my biggest issue is UX: too many pop-ups gamifying the experience or just plainly getting in the way, too many UI mode switches, and so on: it's a weird, and at times confusing experience. Not to mention how terrible the animation performance and input response is.",3,Neutral
AliExpress,"very bad 😔 , 😞😞😞😞They are taking money from the card as soon as the order is placed. Don't you check to see if the customer has received their goods?",1,Negative
AliExpress,"excellent products, excellent prices, great earnable discounts, great communications",5,Positive
AliExpress,"New User Coupons, can't use. Ali is a scam! Somehow I've downloaded and app for a company I didn't know existed. Make that make since. I've made one order very skeptical a 1999 Charizard that's valued at 10k+ depending on condition would sell on your site for under $2. Don't worry. Fair price to pay when the fake comes back and yall get shut down.",1,Negative
AliExpress,excellent app,5,Positive
AliExpress,love it,5,Positive
AliExpress,AliExpress don't refund. items broke when received them. scam.. customer service they are robot's. when get someone is human. they lie to me. say get 100% refund. them they don't. been customer for years. buy a lot. don't buy from AliExpress most is fake. don't order from AliExpress uk. they are robots.,1,Negative
AliExpress,good but: Cannot pinch zoom! Cannot copy links. The app should give a better user experience than the web browser!,4,Positive
AliExpress,Great app. never had any issues,5,Positive
AliExpress,Great,4,Positive
AliExpress,very good item,5,Positive
AliExpress,"love it! very eclectic. don't let the shipping surprise you some vendors are independent, but I like what I received, very good quality and arrives in good time! poof now it's your wish come true!",5,Positive
AliExpress,Great,5,Positive
AliExpress,good,5,Positive
AliExpress,"very poor quality items, not as described. not very many items anymore, just the same stuff listed over and over just described differently and priced dif....not really worth your money or time! very inappropriate adds and offers!",1,Negative
AliExpress,very good,4,Positive
AliExpress,Fast and Accurate Apps.. Thanks AliExpress.. Number 1!!!,5,Positive
AliExpress,Buy on the app if you are ready to wait for an item for 3 months. the customer service is very bad and poor. agents use Gpt to reply.they do not even reply to your query. Seller do not respond they also have a chatbot. Everywhere on the app its just bots so if its an issue you won't get any immediate assistance. The comments are also from bots to deceive those who browse on the site. I'm very disappointed I order an item in December and at the time of this writing i haven't received. refund 50da,1,Negative
AliExpress,everything I've bought ive loved ! fast shipping !,5,Positive
AliExpress,good service,4,Positive
AliExpress,"I really love this app but what I want is please add MTN MOBILE MONEY payment to the details so that we the Ghanaians who don't have PayPal and some other bank cards can also purchase something ,please 🙏",3,Neutral
AliExpress,Awesome Search research are relevant.,5,Positive
AliExpress,very fast delivery and good quality,5,Positive
AliExpress,The app is really very good and it provides excellent goods at very affordable prices 👌discount coupon and free delivery,5,Positive
AliExpress,Good App 👍,5,Positive
AliExpress,Customer support is terrible. Editing my review after AliExpress response: that is exactly what I did. I encounter representatives that did everything except help me with my issue. They were completely unable to work outside of a predefined work flow they had been instructed to work with. All their replies were robotic and automatic without any intent of solving the original issue (same as the one to this post),1,Negative
AliExpress,great i love it,5,Positive
AliExpress,"They say they have an on time delivery guarantee but when you package hasn't arrived on the latest possible promised date they will do absolutely nothing. No customer service, no discount or coupon, nothing to make it right. Their policies are all lies. I would never order from them again.",1,Negative
AliExpress,best ap no ads not a scam,5,Positive
AliExpress,easy and perfectly,5,Positive
AliExpress,did not get my package been waiting since December 28,1,Negative
AliExpress,great all except one vender. shipping fast then expected,4,Positive
AliExpress,Got scammed on my first purchase. Avoid.,1,Negative
AliExpress,when ordering my full delivery address was not given. my parcels would have been lost in transit if I hadn't supplied my phone number.,4,Positive
AliExpress,no optimization for Android tablets. it is easier to use browser version than the actual app.,1,Negative
AliExpress,everything I've got off here has been exactly as advertised,5,Positive
AliExpress,"Have always been very happy with the service, excellent 👍",5,Positive
AliExpress,مؤخرا الاسعار اصبحت غالية جدا في السعودية,1,Negative
AliExpress,👏🏾✨,5,Positive
AliExpress,I've only just started using the app but items seem to be of poor or cheaper quality.,3,Neutral
AliExpress,Got the best price anywhere on the Autel Km100x!,5,Positive
AliExpress,may take a week or two or three but everything i have ordered has been great quality and worked 👌 👍 😁😁😁,5,Positive
AliExpress,not a bad app,4,Positive
AliExpress,Love the products,5,Positive
AliExpress,"Fast shipping, Good prices,Great deals",5,Positive
AliExpress,I'm addicted to buying cheap stuff from China. Help. Don't make the same mistake that I did.,5,Positive
AliExpress,excellent love ali express,5,Positive
AliExpress,Awesome experience,5,Positive
AliExpress,DELIVERY GREAT. ORDERED QUICK,5,Positive
AliExpress,the best for un believable prices guaranteed,5,Positive
AliExpress,Easy to order. Easy to find in the app...,5,Positive
AliExpress,"exilent service and support !! ordering more, soon ...",5,Positive
AliExpress,Band aid is just what I needed Looks great package good.Will order again when out.,5,Positive
AliExpress,IT KEEPS GIVNG ME ADDS!,1,Negative
AliExpress,excellent,5,Positive
AliExpress,Easy to use. Relevant search results.,5,Positive
AliExpress,THANK YOU,5,Positive
AliExpress,"This is a scam platform, you have a chance to receive your order, you have a risk or not, every item is a separate order and if you try to have customer service, that will be impossible because they only come with a BC trying to make more time and keep going and never will resolve any issues or returns, do your self a favor order with a platform that it's real don't Weis your money",1,Negative
AliExpress,have been able to find very good deals on the app for the things I've been needing,5,Positive
AliExpress,"surprised by cheap price, good quality product and fast delivery. Thanks.",5,Positive
AliExpress,Excellent. Thanks!,5,Positive
AliExpress,good reviews or average ratings mean nothing on this app. why would you limit the review period to 30 days and give every product 5 stars afterwards?,2,Negative
AliExpress,I love this app,5,Positive
AliExpress,good,5,Positive
AliExpress,excellent,5,Positive
AliExpress,it's easy and affordable price,5,Positive
AliExpress,"wonderful shopping experience, great prices and quality products.. highly recommend",5,Positive
AliExpress,thank u for helping me goon better,5,Positive
AliExpress,App is excellent! Topnotched!,5,Positive
AliExpress,"Far superior to Temu, Shein or Wish, & you only have to spend £8 for free delivery. You have to use some caution with sellers, always check actual reviews, esp with photos of what you receive. AliExpress could DEFINITELY do better at weeding out these scammers & fraudulent sellers, especially those who blatantly steal product images from reputable sellers that don't match what they're selling. However, customer service is excellent for any problems, & delivery is FAR QUICKER than Temu/Shein",4,Positive
AliExpress,Never had a problem and if so it was handled.,5,Positive
AliExpress,they have quality products. fine clothes of good quality and texture,5,Positive
AliExpress,Excellent,5,Positive
AliExpress,Easy to use,1,Negative
AliExpress,"1st order amazing, so 5 star to AliExprss.",5,Positive
AliExpress,good,5,Positive
AliExpress,fast delivery,5,Positive
AliExpress,Best!,5,Positive
AliExpress,great app,4,Positive
AliExpress,Sells fraudulent items to people. Not recommended.,1,Negative
AliExpress,"I'm constantly getting spam emails even though I unsubscribed, I had to block them. Not to mention the emails are mostly scams about sales and fake coupons.",1,Negative
AliExpress,took packages forever to get here,1,Negative
AliExpress,"so far, so good!",5,Positive
AliExpress,Works perfectly,5,Positive
AliExpress,great,5,Positive
AliExpress,the accessibility is superb with nice delivery timeframe 💯,4,Positive
AliExpress,I love it,5,Positive
AliExpress,"Perfect, thank you.",5,Positive
AliExpress,Good Service,5,Positive
AliExpress,best platform for online business,5,Positive
AliExpress,"terrible delivery service. order always takes way longer than the delivery date says. i ordered a Christmas gift on the 9th and i still haven't received it. it's almost been a full month. the expected delivery was supposed to be between the 16th and the 22nd. it's now January 4th. they're fighting me for a refund on a 15$ order. Just very disappointed. Update: still fighting me, talked to support and still nothing they can do, package took a month to deliver, well past the original delivery date",1,Negative
AliExpress,My experience with the app has been excellent.,5,Positive
AliExpress,Told me it would change me 3$ charged me 23$,1,Negative
AliExpress,Nice app,5,Positive
AliExpress,"I don't recommend ordering from this app , I paid for my shipment and it's been 2months have not received it nor my money back , can't get a hold of anyone no form of communication regarding my package un happy and un satisfied with this",1,Negative
AliExpress,"Mandan productos rotos y se niegan a reembolsarte. Pedí 3 tazas, llegaron hechas polvo. Las enviaron en bolsa en lugar de en una caja qué las proteja. Grabe todo el proceso de como las abrí y como habían llegado. Envié fotos y videos mostrando todo. Reembolsaron solo 20% de lo que yo había pagado diciendo ""hemos determinado que la prueba no es lo suficientemente efectiva para respaldar su reclamación. Los productos aún tienen cierto valor"" ¿qué valor tiene polvo de taza? No les vuelvo a comprar!",1,Negative
AliExpress,"network error when logging in and page never loads. useless, I'll have to use it in my PC only",1,Negative
AliExpress,very good,5,Positive
AliExpress,super 👌 👌 👌,5,Positive
AliExpress,Easy to navigate and search for products. Great selection and suggestions. Great communication and updates.,5,Positive
AliExpress,pretty good 👍,5,Positive
AliExpress,good job I really happy to get my order in time,5,Positive
AliExpress,smoothly delivered to me,5,Positive
AliExpress,no it's a good program app but I have a terrible experience buying stuff cuz they're really picky on the address and they won't let me buy the stuff I have to buy one thing then wait until that comes in and order another thing wait wait until I get that item,2,Negative
AliExpress,"Nice, lots of pop ups and commercials, but does the job",4,Positive
AliExpress,"it has actually improved so much over the past few years, so many good offers and you can relax cuz they will take care of your money. if a seller delays the shipment too long they cancel it and refund it automatically to you",5,Positive
AliExpress,Haven't received my package and I ordered it on dec 15 just for them to say it got lost?,1,Negative
AliExpress,cut out the middleman the straight to China!,4,Positive
AliExpress,best app i have never seen before,5,Positive
AliExpress,good,5,Positive
AliExpress,no refund. diferent items,1,Negative
AliExpress,"It used to be great but there are ""choice"" stores now that cancel your order at will, giving the excuse of ""shipping problem"" and never send you the products you purchase. AliExpress doesn't do anything and they scam you as they like... *Sadly the customer service doesn't help either, they keep repeating the same things...",1,Negative
AliExpress,Ad keeps popping up can't block.,1,Negative
AliExpress,Wonderful experience and easy to use,5,Positive
AliExpress,"most of the sellers are complete frauds, what a scam. do yourself a favour and don't give them any more money",1,Negative
AliExpress,I wish this shipping will be faster.,4,Positive
AliExpress,mostly its a good experience when I shop on Aliexpress. customer care centre always very helpful and polite.,5,Positive
AliExpress,"I had heard horrors about Ali, but honestly after quite a few orders I'm very satisfied. No shady deals or dodgy sellers so far. Had horrible adventures on Ebay. Here all good. Shipments take a while but, if you take some time to choose wisely, the stuff is good, sometimes better than expected. Great for tools. Only downsides: 1) in the app, don't play with wheels, special offers and other gacha stuff; 2) they spam you with tons of junk mail. Besides that, shopping was great. 👍",5,Positive
AliExpress,seems legit.,5,Positive
AliExpress,very good and reliable app,5,Positive
AliExpress,"I use aliexpress for my business almost daily. I buy parts direct from China for less than I can get locally, the support and service is good, I received refunds for a product that wasn't fit for purpose without issue or undue delay and delivery times are just a couple of days slower than local deliveries. eBay is my 2nd choice",5,Positive
AliExpress,very good phone,5,Positive
AliExpress,"this app is expensive asf 😭✌️ like l want to buy a handheld console an they said if l ship it l would need 17,000 in my country",2,Negative
AliExpress,best E-commerce platform.,5,Positive
AliExpress,"Better, I can recommend you!",4,Positive
AliExpress,great,5,Positive
AliExpress,my first time shopping with Ali express since November 30 i haven't received my goods,1,Negative
AliExpress,"Be aware about electronic devices especially cell phones, some suppliers rig the phones with the specs mentioned in the description but intended it has a lower value , example as stated in the description it had 16 GB Ram but it worked much much slower than my other phone with 4 GB ram, also hard to a full refund",1,Negative
AliExpress,very good,5,Positive
AliExpress,"Huge range, decent quality. unbelievably fast delivery and communication. Slightly haphazard delivery packaging, may arrive in several packets but always arrives",5,Positive
AliExpress,This app is confusing. One day you have something in your cart and the next day is not there anymore. Also you can't find your reviews.,3,Neutral
AliExpress,love it,5,Positive
AliExpress,so far I good my good as I expected,5,Positive
AliExpress,Amazing,5,Positive
AliExpress,"Price dosen't match the pics , in sometimes you have to check different sellers to find the price , for example if you see an item from two parts like part A& part B lets say that part A 5$ and part B 3$ , then the total price under the pic suppose to be 8$ but they put 3$ as a total price and when you go to check you will find the total price is just part of the item , plus you have to waist time to move between pics and sometimes it will not give the price .",3,Neutral
AliExpress,requested products on 20 th dec and by 3 rd jan i had them. thanks AliExpress,5,Positive
AliExpress,good,5,Positive
AliExpress,"I live the app, they deliver",5,Positive
AliExpress,good app for buying,5,Positive
AliExpress,Happy with my purchases Customer Service is very good Aliexpress is very secure Thank you,5,Positive
AliExpress,Amazon cannot compete,5,Positive
AliExpress,decent app usually has what you want and at a considerable price range.,3,Neutral
AliExpress,"the apps really good, but pop ups sometimes get annoying",4,Positive
AliExpress,Very poor,1,Negative
AliExpress,Unauthorized Charges Made Through PayPal. It's called quasi cash. $10 per transacción. I called both PayPal and my credit card. Like a dog chasing his tail. Dishonest. Shameful.,1,Negative
AliExpress,They are really trying,5,Positive
AliExpress,lots of bargains very pleased 😢,5,Positive
AliExpress,excellent service,5,Positive
AliExpress,"I have been using AliExpress since 2015. I have never had a bad experience with them. When once a seller failed to deliver, I opened the dispute and I was refunded. Very trusted online store. My only problem lately is shipping fee of some electronics to Nigeria are very expensive, didn't use to be so.",5,Positive
AliExpress,"aliexpress is great, except when a shop messes with you and scams you, in that case the support ends. I enjoyed so much of my use, but now I feel like severely limiting my use unless I find something I truly cannot find elsewhere.",2,Negative
AliExpress,Bought a bunch of stuff over the years and have always found the app easy to use. Despatch and delivery have been prompt. Had problems with only one order and was immediately given a choice of a refund or a credit for later use. Very happy with AliExpress.,5,Positive
AliExpress,cool app,5,Positive
AliExpress,good place to shop.,5,Positive
AliExpress,"I use to shop on shein & temu...and I find that shopping with u guys is way better, as far as s& h is way cheaper, delivery of items are so much easier to track, tracking is awesome...and fast deliveries..I mean I love it here way better, plz keep up the good job on this....thank u",5,Positive
AliExpress,Great app and cheap product.,5,Positive
AliExpress,i think this app is scam I ordered jewellery around October 2025 the estimated delivery was supposed to be the first week of December it's now January and my orders have been on clearance since 24th November 2025. I don't know if my orders will ever be delivered plus there's no way I can cancel them,1,Negative
AliExpress,Easy to use.,5,Positive
AliExpress,don't sign up to this app you'll get spam emails forever.,1,Negative
AliExpress,way better then other similar sites.,5,Positive
AliExpress,great app,5,Positive
AliExpress,has all the stuff Temu has but also sells brand things and straight from Warehouse thing.,5,Positive
AliExpress,Good,5,Positive
AliExpress,this is a great app,5,Positive
AliExpress,item arrived on time I forgot I placed an order then I got a notification that my item was delivered to my door . happy very much thank you Aliexpress,5,Positive
AliExpress,not good . very bad service in uae 2 month no receive may order,1,Negative
AliExpress,Find just about anything you want.,5,Positive
AliExpress,cool,5,Positive
AliExpress,A-1 company,5,Positive
AliExpress,"The app itself is well made with room for improvement, no dark mode yet?! AliExpress on the other hand has dramatically improved its services with buyer protection, faster and more secure standard shipping to the point that the goods even arrive at your doorstep. Cool!",4,Positive
AliExpress,"was a little skeptical, but I just received my first order and was pleasantly surprised with how well the experience was. they kept me up to date every step of the way and was notified when it was delivered with pictures of where it was left.",5,Positive
AliExpress,fast delivery good quility,5,Positive
AliExpress,it help full,5,Positive
AliExpress,like app but needs better shipping tracking details,4,Positive
AliExpress,"You can get almost any niche thing here, but It might not be available in your country, so you'll have to use a third-party delivery service.",4,Positive
AliExpress,this app is too slow about shipping date if you order in September u get it in January and there are risk to loose ur money it is not fast enough so be careful,1,Negative
AliExpress,good place to get phone charger cables for low price,5,Positive
AliExpress,Solid app. Works well. Haven't found any bugs so far. Addictive lol.,5,Positive
AliExpress,nice stuff,5,Positive
AliExpress,it wouldn't let me pay at all,1,Negative
AliExpress,exciting,5,Positive
AliExpress,"there's definitely a lot of glitching since the update, takes way too long to load or doesn't at all. I think I'll just uninstall it don't need the headache.",2,Negative
